stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
PJ526,PJ526,El Hualo / Av. José Joaquín Pérez,-33.4273053873,-70.7563666652,
PJ527,PJ527,Av. San Daniel / Av. José Joaquín Pérez,-33.4299220991,-70.7473008204,
PJ520,PJ520,Santos L. Medel / Av. Mapocho,-33.4233921934,-70.7326202669,
PJ521,PJ521,Resbalón / Av. Mapocho,-33.4231207735,-70.7356945342,
PJ522,PJ522,Huelén / Av. Mapocho,-33.4227604292,-70.7398247075,
PJ523,PJ523,Rolando Petersen / Mapocho Norte,-33.4218373826,-70.7473642166,
PA198,PA198,Parada 6 / Teatro Cariola,-33.4485836628,-70.6508026567,
PA199,PA199,Coquimbo / Av. Portugal,-33.4538099654,-70.6340349616,
PA190,PA190,Parada 10 / (M) Santa Ana,-33.4379669871,-70.6603207916,
PA191,PA191,Parada 4 / (M) Quinta Normal,-33.4410969585,-70.6799815898,
PA193,PA193,Parada 11 / (M) Santa Ana,-33.437305004,-70.6595696444,
PA195,PA195,Parada 1 / Monjitas - San Antonio,-33.4368388946,-70.6486220719,
PA196,PA196,Eleuterio Ramírez / Nataniel Cox,-33.4494868637,-70.653318197,
PA197,PA197,Santa Isabel / Nataniel Cox,-33.4519996983,-70.6529333018,
PI976,PI976,Av. 3 Poniente / José Manuel Borgoño,-33.511792161,-70.7792442605,
PI1330,PI1330,V. Irarrázabal / Gral. Amengual,-33.4626049553,-70.6935209993,
PI293,PI293,Los Yacimientos / Camino A Melipilla,-33.5220941716,-70.7474073256,
PI292,PI292,Pizarreño,-33.5198503202,-70.7431522946,
PI291,PI291,Av. Lo Espejo / Camino A Melipilla,-33.5185287245,-70.740678384,
PI290,PI290,Bata,-33.5136550259,-70.7312996376,
PI297,PI297,Goodyear (Maipú),-33.5291580822,-70.7597311377,
PI296,PI296,Parada 4 / Liceo Maipú,-33.5106320913,-70.7250311474,
PI295,PI295,Abastible - Copec,-33.5244505483,-70.7515892604,
PI294,PI294,Cti (Camino A Melipilla),-33.5236347084,-70.7501213222,
PI299,PI299,Rabie (Maipú),-33.5332639873,-70.7658340204,
PI298,PI298,Gasco (Maipú),-33.5315738446,-70.7633983099,
PG233,PG233,Julio Barrenechea / Av. San Francisco,-33.5826400181,-70.6624129281,
PG940,PG940,Martín De Solís / Santa Marta,-33.5892316952,-70.6830658733,
PG231,PG231,J. Edwards Bello / Julio Barrenechea,-33.5832897094,-70.6555709618,
PG230,PG230,Padre Hurtado / Julio Barrenechea,-33.5835103982,-70.6536614002,
PA167,PA167,Parada 6 / (M) U. De Chile,-33.4441283991,-70.6508619585,
PD1081,PD1081,Pasaje 7 / Dip. Laura Rodríguez,-33.4622184727,-70.5415417035,
PD1080,PD1080,Calle 1 / Dip. Laura Rodríguez,-33.4608597465,-70.5412887935,
PD1083,PD1083,Lago O'Higgins / Consistorial,-33.4686274212,-70.5408009051,
PD1082,PD1082,Valle Hermoso / Consistorial,-33.4649557708,-70.539841761,
PD1085,PD1085,Llanura / Altiplano,-33.4735041657,-70.5633716259,
PD1084,PD1084,Las Parcelas / Consistorial,-33.4714354331,-70.5416171073,
PD1087,PD1087,A. Sepúlveda / Altiplano,-33.4755591337,-70.5652756342,
PD1086,PD1086,Muzos / Altiplano,-33.4749088743,-70.5639999203,
PH687,PH687,Inés De Suarez / Lincoln,-33.5113093117,-70.6819512131,
PG927,PG927,Los Canelos / Los Suspiros,-33.6184220165,-70.6897233081,
PG926,PG926,Los Suspiros / Central,-33.6200882409,-70.6906485576,
PG925,PG925,Los Alerces / Central,-33.6192778879,-70.6949040957,
PG924,PG924,El Topacio / Gral. Urrutia,-33.6171232841,-70.7033796249,
PG923,PG923,Parque Puyehue / Gral. Urrutia,-33.6163705455,-70.7053760884,
PG922,PG922,Colbún / Gral. Urrutia,-33.6149762577,-70.7089511802,
PG921,PG921,Urmeneta / Av. Colón,-33.5893251029,-70.7052259119,
PG920,PG920,San Alfonso / Barros Arana,-33.6006424247,-70.7007938552,
PG299,PG299,Alejandro Guzmán / Av. San Francisco,-33.5579956081,-70.6558694576,
PG298,PG298,Venancia Leiva / Av. San Francisco,-33.5548939645,-70.6545650261,
PH170,PH170,Pirámide / Av. Las Industrias,-33.5030210678,-70.6271477607,
PG928,PG928,M. De La Barra / Los Canelos,-33.6177566788,-70.6920376664,
PH686,PH686,Pasaje 55 / Lincoln,-33.5120959529,-70.6799784559,
PD100,PD100,Umce,-33.4618872345,-70.5980289418,
PD101,PD101,Castillo Velasco / Av. José P. Alessandri,-33.4593239647,-70.5979093845,
PC679,PC679,Gral. Blanche / Av. Padre Hurtado,-33.4094740255,-70.5420008283,
PD618,PD618,San Luis / Av. Tobalaba,-33.5084335886,-70.560773293,
PD103,PD103,Parada 1 / Irarrázaval - Macul,-33.4544395418,-70.598147693,
PD104,PD104,Alonso De Ercilla / Chile España,-33.4519653802,-70.5981602855,
PD106,PD106,Hernán Cortés / Gral. Artigas,-33.4464268703,-70.5987608368,
PD107,PD107,Parada 3 / Irarrázaval - Macul,-33.4553259312,-70.5981704128,
PD478,PD478,Av. Ossa / Av. Bilbao,-33.4313375973,-70.575107632,
PD479,PD479,Av. Manquehue / Av. Bilbao,-33.4310160684,-70.5652452851,
PC672,PC672,Arturo / Av. Padre Hurtado,-33.4254932167,-70.5379821874,
PI990,PI990,Henry Ford (P) / Santa Marta,-33.537677252,-70.7464839077,
PD471,PD471,Valle Aconcagua / Sánchez Fontecilla,-33.4897229412,-70.5580821819,
PI992,PI992,Henry Ford (O) / Santa Marta,-33.5343276321,-70.7516090837,
PI993,PI993,Henry Ford (P) / Santa Marta,-33.5378964065,-70.7467510723,
PI994,PI994,San Martin / Camino A Rinconada,-33.5098859662,-70.7648416113,
PI995,PI995,Los Adobes / José Manuel Borgoño,-33.5112482187,-70.78175199,
PI996,PI996,Av. Las Naciones / José Manuel Borgoño,-33.5094792925,-70.7841240881,
PD477,PD477,Emma Valderrama / Av. Bilbao,-33.431450795,-70.578836372,
PC670,PC670,Av. Padre Hurtado / Nueva Bilbao,-33.4270601436,-70.538232033,
PC677,PC677,Av. Colón / Av. Padre Hurtado,-33.4166757772,-70.5387078904,
PC675,PC675,Patricia / Av. Padre Hurtado,-33.4208506699,-70.5375906843,
PC674,PC674,Inca De Oro / Av. Padre Hurtado,-33.4228655578,-70.5376941807,
PB285,PB285,Juncal / Av. Independencia,-33.383117515,-70.6814258717,
PF520,PF520,Tomé / Av. Circunvalación,-33.6148145803,-70.5552333817,
PF521,PF521,Cesfam Sta. Teresa De Calcuta,-33.6141665357,-70.5527499951,
PF522,PF522,Bom. De Pte. Alto / Luis Moreno Paz,-33.6118073549,-70.551774499,
PB1570,PB1570,Los Aromos / Los Acacios,-33.4076049597,-70.6923690233,
PB1577,PB1577,Aurelio Diaz M. / Av. Einstein,-33.4062041203,-70.6349138589,
PF525,PF525,Balneario Puente Alto,-33.6024849647,-70.5323450178,
PF526,PF526,Camilo Henríquez / Av. Eyzaguirre,-33.5997439783,-70.5308139583,
PF527,PF527,Retén Las Vizcachas,-33.5990191075,-70.5287343841,
PF528,PF528,Club Las Vizcachas,-33.5987925343,-70.5266195493,
PF529,PF529,Camino A San José De Maipo Alt. 05800,-33.5984923178,-70.5245354355,
PB1579,PB1579,Lemo Leno / El Guanaco,-33.3891570874,-70.6574349083,
PB1578,PB1578,Camino La Pirámide / Av. Lo Marcoleta,-33.3580058026,-70.7348894605,
PF811,PF811,Nemesio Vicuña / Domingo Tocornal,-33.6020859766,-70.5714129656,
PD206,PD206,Miguel L. Prado / Av. Vicuña Mackenna,-33.4619878085,-70.6278264092,
PH46,PH46,Entre Lagos / Av. Haydn,-33.5098826686,-70.6207025908,
PE871,PE871,Los Cóndores / William King,-33.5309306003,-70.5986024018,
PE870,PE870,Santa Julia / William King,-33.5322624689,-70.5982976241,
PE877,PE877,José M. Carrera / Bacteriológico,-33.5501777093,-70.5828279662,
PE876,PE876,Bacteriológico Alt. 10500,-33.5522645634,-70.5820491712,
PE875,PE875,Parada 4 / Paradero 22 Vicuña Mackenna,-33.5504072712,-70.5867758044,
PE874,PE874,Terminal San Borja,-33.5103161125,-70.5909018844,
PD898,PD898,R. Toro Ibáñez / Las Golondrinas,-33.5017649987,-70.5971170305,
PH688,PH688,Lucila Godoy / Inés De Suárez,-33.5143364892,-70.6836317949,
PD899,PD899,Los Gorriones / Ramón Toro Ibáñez,-33.5029416023,-70.5975933452,
PF490,PF490,Sgto. Menadier / San Guillermo,-33.6203201148,-70.6082768529,
PE456,PE456,G. De Alderete / Av. México,-33.5278808422,-70.5800089903,
PA569,PA569,Miguel L. Prado / Santiago Concha,-33.4636060138,-70.6390509773,
PC129,PC129,Lolco / Av. Tomás Moro,-33.427947966,-70.5540548433,
PC128,PC128,Parada 3 / Rotonda Tomás Moro,-33.4300663104,-70.5544000026,
PC123,PC123,Imperial / Av. Tomás Moro,-33.4126660235,-70.5525132009,
PC122,PC122,Zanzíbar / Av. Apoquindo,-33.4080756032,-70.548871616,
PC121,PC121,Parada 6 / (M) Los Domínicos,-33.4078134282,-70.5461686004,
PC120,PC120,Paraná / Av. Padre Hurtado,-33.4044969554,-70.5440193139,
PC127,PC127,Latadía / Av. Tomás Moro,-33.4273388061,-70.5543038363,
PC126,PC126,Fleming / Av. Tomás Moro,-33.4251948612,-70.5541519369,
PC125,PC125,Nicosia / Av. Tomás Moro,-33.4208359382,-70.5533917662,
PC124,PC124,Monroe / Av. Tomás Moro,-33.4149368965,-70.5529075266,
PI1382,PI1382,Piloto Acevedo / Las Rosas,-33.4863499764,-70.7040899875,
PD896,PD896,Juan Vagyinka E. / El Líbano,-33.5001762399,-70.5927822192,
PD897,PD897,Av. Macul / El Líbano,-33.5018936845,-70.5941770129,
PA561,PA561,Herrera / Agustinas,-33.4437480277,-70.6773050061,
PF240,PF240,Baños Morales / Av. Eyzaguirre,-33.616784209,-70.6118579446,
PA291,PA291,Domeyko / Av. República,-33.4567947793,-70.6664777931,
PC881,PC881,Indiana / Las Hualtatas,-33.3889040586,-70.5558379367,
PE178,PE178,Isla Quinchao / Av. Vespucio,-33.5400608496,-70.6111437415,
PA290,PA290,Parada 1 / Av. España - Blanco,-33.4578896153,-70.6685539184,
PI1598,PI1598,El Huaso / Av. 4 Poniente,-33.5147815945,-70.7909873666,
PF245,PF245,Av. Ejército Lib. / Av. Eyzaguirre,-33.6145357711,-70.591109439,
PI1599,PI1599,Parada 3 / Colegio Los Alpes,-33.5655316959,-70.7820989199,
PI1112,PI1112,Libertad / Av. De La Victoria,-33.5054366551,-70.7688580793,
PI1129,PI1129,El Rosal / Ing. Eduardo Domínguez,-33.4909587673,-70.7777851414,
PF244,PF244,Colegio Raulí,-33.6146901731,-70.5935668808,
PC1051,PC1051,San Carlos De A. / Circ. Las Flores,-33.3953774439,-70.5088639348,
PC1050,PC1050,Av. La Plaza / Camino El Alba,-33.3995486234,-70.5076246077,
PC1053,PC1053,Las Verbenas / Gilberto Fuenzalida,-33.3890697639,-70.5451754439,
PC1052,PC1052,Cañaveral / Charles Hamilton,-33.3909881335,-70.5410676975,
PC1055,PC1055,Angostura Inglesa / Av. Paul Harris,-33.3908573972,-70.5371754842,
PA295,PA295,Moneda / Av. Ricardo Cumming,-33.4440341972,-70.6676974279,
PC1057,PC1057,Pasaje Rosita / Av. Paul Harris,-33.4213970495,-70.5300254465,
PC1056,PC1056,Campanario / Av. Paul Harris,-33.3885461429,-70.5333696974,
PC1059,PC1059,Parada 1 / Hosp. Dipreca,-33.4181663779,-70.5296214067,
PC1058,PC1058,Fleming / Santa Zita,-33.4237175008,-70.5317209253,
PF816,PF816,Av. San Carlos / Nemesio Vicuña,-33.5973666759,-70.5725409966,
PJ41,PJ41,Parada 5 / (M) Gruta De Lourdes,-33.4388903039,-70.692083422,
PJ47,PJ47,Parada 2 / Tropezón,-33.431884648,-70.6921668367,
PJ44,PJ44,Porto Seguro / Av. Apóstol Santiago,-33.4474561183,-70.6924542769,
PJ45,PJ45,Parada 1 / (M) Gruta De Lourdes,-33.4376787696,-70.6920857144,
PC581,PC581,Marín / Seminario,-33.4447540709,-70.628992325,
PD205,PD205,Maule / Av. Vicuña Mackenna,-33.4651292193,-70.6269345029,
PC929,PC929,La Gloria / Los Militares,-33.4089080132,-70.5773549517,
PC580,PC580,Santa Isabel / Seminario,-33.4469735741,-70.6284422587,
PC888,PC888,Av. Tabancura / Las Hualtatas,-33.3816057514,-70.5364974012,
PC583,PC583,Flandes / Isabel La Católica,-33.4284841588,-70.5795826411,
PI1123,PI1123,Alberto Pérez R. / Camino La Farfana,-33.4934819539,-70.761367521,
PC582,PC582,Alcántara / Isabel La Católica,-33.42991612,-70.5827425742,
PI1122,PI1122,Blanco Encalada / Av. De La Victoria,-33.4998308623,-70.768609041,
PF817,PF817,Camino El Rodeo / Sgto. Menadier,-33.6201524991,-70.6033091509,
PC585,PC585,Cruz Del Sur / Nevería,-33.4158412606,-70.5830481685,
PF940,PF940,Bartok / Weber,-33.6290729782,-70.6099329324,
PC584,PC584,Santa Adriana / Isabel La Católica,-33.4272105111,-70.5782706458,
PB524,PB524,Av. Lo Marcoleta / Santa Luisa,-33.3584910045,-70.737054523,
PG91,PG91,Parada 1 / Paradero 19 Santa Rosa,-33.5259822356,-70.6359344909,
PB526,PB526,Gral. San Martín / Intendente Saavedra,-33.3708670162,-70.7412391562,
PB527,PB527,Blanco Encalada / Av. General San Martín,-33.3702893223,-70.738330633,
PB520,PB520,Pje. Los Torneros / Av. Manuel A. Matta,-33.3651467303,-70.7314701786,
PB521,PB521,Linares / Av. Manuel A. Matta,-33.3639041046,-70.7342611132,
PB522,PB522,Santa Luisa / Av. Manuel A. Matta,-33.3633463138,-70.7364165596,
PG97,PG97,Parada 3 / Hosp. Padre Hurtado,-33.5534945213,-70.6321240917,
PG99,PG99,Parada 3 / Sto. Tomás - Sta. Rosa,-33.5604364015,-70.6306333276,
PC586,PC586,Parada 3 / (M) Escuela Militar,-33.4132851283,-70.5814821871,
PB528,PB528,Av. M. A. Matta / Av. General San Martín,-33.3634214915,-70.7370248368,
PB529,PB529,José F. Vergara / Av. General San Martín,-33.3656734488,-70.7377447502,
PF947,PF947,Mauvidanche / La Serena,-33.5925556025,-70.6073546107,
PG738,PG738,San Alfonso / Av. Portales,-33.6012226571,-70.6974249318,
PG739,PG739,San José / Av. Portales,-33.5978514851,-70.6976540295,
PG755,PG755,Toro Y Zambrano / Enrique Madrid Osorio,-33.6067424275,-70.7134363861,
PG732,PG732,Central / Av. Portales,-33.6188907497,-70.6991094375,
PG733,PG733,Toro Y Zambrano / Av. Portales,-33.6160995271,-70.6976577503,
PG730,PG730,Paulo Freire / Av. Portales,-33.6245220991,-70.7015472201,
PG731,PG731,V. Pérez Rosales / Av. Portales,-33.6225026565,-70.7006082854,
PG736,PG736,Estación Maestranza,-33.6073533667,-70.6969821962,
PG737,PG737,Nogales / Av. Portales,-33.604367783,-70.6972063721,
PG734,PG734,Madrid Osorio / Av. Portales,-33.613109992,-70.6968428206,
PG735,PG735,Juanita Aguirre / Av. Portales,-33.6092985439,-70.6968240577,
PI600,PI600,Los Presidentes / Las Golondrinas (P),-33.4883599599,-70.738527609,
PG1704,PG1704,Empresa Sargent,-33.5398632071,-70.7042179615,
PI350,PI350,Rafael Riesco / Av. Vespucio,-33.496566439,-70.7460368365,
PG1706,PG1706,Av. Lo Espejo / Santa Margarita,-33.5344048873,-70.6989472898,
PI604,PI604,Metalúrgicos / Segunda Transversal,-33.4926226638,-70.7433552489,
PG1700,PG1700,José M. Balmaceda / Porto Alegre,-33.5788836336,-70.6385830482,
PD274,PD274,El Parque / Av. Vespucio,-33.5038439413,-70.5883671665,
PG1702,PG1702,Enrique Lynch / Av. Portales,-33.6418283195,-70.709120885,
PI608,PI608,Gandarillas / Segunda Transversal,-33.5049592021,-70.7463773084,
PI609,PI609,1 Sur / Segunda Transversal,-33.5068316676,-70.7468399241,
PI358,PI358,Lider (Oeste),-33.5179268755,-70.7089189971,
PI359,PI359,Mall Plaza Oeste,-33.5160405089,-70.7138112421,
PG1709,PG1709,Parada 5 / Paradero 17 Gran Avenida,-33.5158384825,-70.6576583523,
PG1708,PG1708,P. Aguirre Cerda / Venancia Leiva,-33.55739351,-70.6374429794,
PG756,PG756,Av. Eyzaguirre / Enrique Madrid Osorio,-33.6045931514,-70.7149418758,
PI1384,PI1384,Salomón Sack / Av. Los Cerrillos,-33.4913199962,-70.719650978,
PE531,PE531,Colombia / Rojas Magallanes,-33.5359698834,-70.5850728803,
PE392,PE392,Santa Julia / Jardín Alto,-33.532558239,-70.5591444812,
PE393,PE393,Lago Chañaral / Jardín Alto,-33.5356497396,-70.5577019412,
PE390,PE390,G. De Alderete / Jardín Alto,-33.5263275836,-70.5607626714,
PA34,PA34,Parada 6 / (M) Parque O'Higgins,-33.460033303,-70.6554685229,
PA35,PA35,Parada 1 / (M) Toesca,-33.4531980274,-70.6587133971,
PA36,PA36,Domeyko / Av. Manuel Rodríguez,-33.4549937923,-70.6583115501,
PA37,PA37,Museo Militar,-33.456085885,-70.6572269908,
PA30,PA30,Olivares / San Ignacio,-33.448815846,-70.6568486688,
PA31,PA31,Palacio Cousiño,-33.4515652618,-70.6562797858,
PA32,PA32,Av. 10 De Julio / San Ignacio,-33.4542759796,-70.6556506402,
PA33,PA33,Coquimbo / San Ignacio,-33.4572565903,-70.6557049366,
PD204,PD204,(M) Ñuble,-33.4675911203,-70.6262607593,
PE396,PE396,Tamarugal / Antofagasta,-33.5348995815,-70.5604963189,
PA38,PA38,Parada 1 / (M) Rondizzoni,-33.4698069383,-70.6565578249,
PA39,PA39,Parada 1 / Centro De Justicia,-33.4730418589,-70.655572578,
PE397,PE397,Mamiña / Lago Chungará,-33.5357805403,-70.5583512788,
PE275,PE275,Las Perdices / Av. Departamental,-33.5123800229,-70.5493369989,
PE274,PE274,Los Cerezos / Av. Departamental,-33.5122129584,-70.5537320052,
PJ957,PJ957,Sofanor Parra / Vicuña Rozas,-33.433498674,-70.7227402588,
PJ956,PJ956,Parada 1 / (M) San Pablo,-33.4440789766,-70.7227817231,
PJ951,PJ951,Ruta 68 / Av. Camino Apacible,-33.4431653082,-70.8465663664,
PJ950,PJ950,Rotonda Camino Apacible,-33.4471917156,-70.8444514275,
PE273,PE273,Los Nogales / Av. Departamental,-33.5119937201,-70.5573081719,
PE272,PE272,Av. Lo Ovalle / La Serena,-33.5180374067,-70.6277215515,
PE395,PE395,Antofagasta / Elqui,-33.5331742361,-70.560829935,
PJ959,PJ959,Araucanía / Vicuña Rozas,-33.4324722815,-70.7278760317,
PJ958,PJ958,Los Retamos / Vicuña Rozas,-33.433026056,-70.7250801894,
PG410,PG410,Av. Lo Ovalle / Av. José Joaquín Prieto,-33.5109527666,-70.6707889937,
PD1438,PD1438,Diagonal Las Torres /Álvaro Casanova,-33.4764637689,-70.5250083315,
PD1439,PD1439,La Coordinadora / Av. Diagonal Las Torres,-33.4811471022,-70.5237388871,
PB1018,PB1018,Cruce Quilicura,-33.3654653881,-70.7016281696,
PB1019,PB1019,El Alerce / Av. Lo Cruzat,-33.3527838765,-70.7204209949,
PD1430,PD1430,Av. Quilín / Av. Las Perdices,-33.5014677837,-70.5434889497,
PD1431,PD1431,Parada 1 / Plaza Ossandón,-33.4421105947,-70.5444711614,
PD1432,PD1432,Quebrada De Macul / Av. Las Perdices,-33.508872134,-70.5430611521,
PD1433,PD1433,Talinay / Av. Las Perdices,-33.4593499913,-70.5293100956,
PD1434,PD1434,Av. Quilín / Consistorial,-33.4997692808,-70.552177732,
PB1011,PB1011,El Totoral / Caupolicán,-33.3281324836,-70.7031598526,
PB1012,PB1012,San Ignacio Alt. 100,-33.3295015944,-70.7015713886,
PB1013,PB1013,Galvarino / San Ignacio,-33.3311361223,-70.7059389305,
PH553,PH553,Av. Vicuña Mackenna / Raquel,-33.4986603837,-70.6162163773,
PH552,PH552,Raquel / San Juan,-33.4988441982,-70.6174099834,
PH551,PH551,Manuel Pérez / San Juan,-33.5009049573,-70.6170230179,
PH550,PH550,Emco / Capitán Prat,-33.5015888433,-70.6183877541,
PH557,PH557,Urano / Júpiter,-33.5238404108,-70.6898003168,
PH556,PH556,Júpiter / Saturno,-33.5245110193,-70.6907168341,
PH555,PH555,Diag. Las Torres / Saturno,-33.5229651122,-70.6932928874,
PH554,PH554,Guadalupe / Saturno,-33.5220489523,-70.6950801976,
PC725,PC725,Brunellesco / Chesterton,-33.4023643875,-70.548856482,
PC724,PC724,Bocaccio / Chesterton,-33.4003484612,-70.5475431426,
PH559,PH559,Diag. Las Torres / Santa Anita,-33.5208971387,-70.6898827098,
PH558,PH558,Santa Anita / Pdte. Frei Montalva,-33.5221344462,-70.6905149981,
PC721,PC721,Cafarnaún / San José E. De Balaguer,-33.3642569985,-70.5011372946,
PC720,PC720,Quinchamalí / San José E. De Balaguer,-33.3645040656,-70.5033317186,
PC723,PC723,María Estuardo / Chesterton,-33.3981137377,-70.5460555734,
PC722,PC722,Quinchamalí / San José E. De Balaguer,-33.3640242142,-70.4992654512,
PH1458,PH1458,Vargas Buston / 18 De Septiembre,-33.5097510189,-70.6448969792,
PH1459,PH1459,Av. Carlos Valdovinos / San Ignacio,-33.4786499618,-70.6539350386,
PH1456,PH1456,Av. Las Industrias / Av. Departamental,-33.5075789582,-70.6266400239,
PH1457,PH1457,Bermann / 18 De Septiembre,-33.5141039518,-70.6459120249,
PH1454,PH1454,Alcibiades / Av. Departamental,-33.49923575,-70.6697474581,
PH1455,PH1455,Av. Las Industrias / Av. Departamental,-33.5074109847,-70.6253870444,
PH1452,PH1452,Lucila Godoy / Clotario Blest,-33.5140029178,-70.6856002215,
PH1453,PH1453,Alcibiades / Av. Departamental,-33.4991431571,-70.6693576359,
PH1450,PH1450,La Castrina / Av. Las Industrias,-33.5145648218,-70.6249431336,
PH1451,PH1451,Varas Mena / Av. Las Industrias,-33.5114040948,-70.6252269212,
PA388,PA388,Pobl. Mapocho,-33.4325865229,-70.6755792279,
PA385,PA385,Parada 3 / (M) Santa Lucía,-33.4424293791,-70.6452976175,
PA384,PA384,Parada 11 / Plaza Italia,-33.4370986662,-70.6354899376,
PA387,PA387,Herrera / Av. Mapocho,-33.4328611025,-70.6785815119,
PA381,PA381,Santo Domingo / Teatinos,-33.4363904433,-70.655739762,
PA380,PA380,Parada 4 / Estación Mapocho,-33.4325353131,-70.6511887655,
PA383,PA383,Parada 5 / Plaza Italia,-33.4375521172,-70.635837707,
PF230,PF230,San Luis / Av. Eyzaguirre,-33.6175588323,-70.6194253463,
PE604,PE604,María Elena / Los Gladiolos,-33.5621643937,-70.596859428,
PE605,PE605,Av. Santa Raquel / María Elena,-33.5621722047,-70.5998019499,
PE606,PE606,Cleopatra / Gral. Arriagada,-33.5588708374,-70.6042183925,
PE607,PE607,Río Tirúa / Gral. Arriagada,-33.5590716845,-70.6053441867,
PE600,PE600,Giovanni Mochi / Elisa Correa,-33.5690909206,-70.5861009496,
PE601,PE601,Verde / Elisa Correa,-33.5695088635,-70.5894715877,
PE602,PE602,Concordia / Salvador Sanfuentes,-33.56740782,-70.5958680353,
PE603,PE603,Guacolda / Concordia,-33.5655527731,-70.5962880677,
PJ301,PJ301,Lo López / Salvador Gutiérrez,-33.4213276095,-70.7201805027,
PE608,PE608,Turquesa / Gral. Arriagada,-33.5594366078,-70.608035885,
PE609,PE609,Bahía Catalina / Gral. Arriagada,-33.5596687925,-70.610798603,
PG1137,PG1137,Letras / Pedro Aguirre Cerda,-33.5308348848,-70.677560475,
PB898,PB898,Héroes De Iquique / Julio Montt Salamanca,-33.3696526547,-70.6912832922,
PB899,PB899,Av. Vivaceta / Bezanilla,-33.4178694046,-70.6632916345,
PB894,PB894,C. De Los Ríos / Los Acacios,-33.3778175778,-70.6886572624,
PB895,PB895,Las Araucarias / Los Acacios,-33.3763263116,-70.6896381798,
PB896,PB896,Card. José M. Caro / Los Acacios,-33.374347191,-70.6909602427,
PB897,PB897,H. La Concepción / Julio Montt Salamanca,-33.3720115343,-70.6911201142,
PB890,PB890,Campanario / Barón De Juras Reales,-33.3863697948,-70.685578686,
PB891,PB891,Quilicura / Barón De Juras Reales,-33.3832721009,-70.6874637308,
PB892,PB892,Alberto Cobo / Barón De Juras Reales,-33.3811081592,-70.6883394917,
PB893,PB893,El Cortijo / Barón De Juras Reales,-33.378828443,-70.6893259458,
